, O
won O
, O
drawn O
, O
lost O
, O
points O
for O
, O
against O
, O
percentage O
, O
total O
points O
) O
: O

Brisbane I-ORG
21 O
15 O
1 O
5 O
_RARE_ O
_RARE_ O
_RARE_ O
62 O

Sydney I-ORG
21 O
15 O
1 O
5 O
_RARE_ O
_RARE_ O
_RARE_ O
62 O

West I-ORG
Coast I-ORG
21 O
15 O
0 O
6 O
_RARE_ O
_RARE_ O
_RARE_ O
60 O

North I-ORG
Melbourne I-ORG
21 O
15 O
0 O
6 O
_RARE_ O
_RARE_ O
_RARE_ O
60 O

firstWord I-ORG
21 O
14 O
0 O
7 O
_RARE_ O
_RARE_ O
_RARE_ O
56 O

firstWord I-ORG
21 O
13 O
1 O
7 O
_RARE_ O
_RARE_ O
_RARE_ O
54 O

firstWord I-ORG
21 O
13 O
1 O
7 O
_RARE_ O
_RARE_ O
_RARE_ O
54 O

firstWord I-ORG
21 O
11 O
0 O
10 O
_RARE_ O
_RARE_ O
_RARE_ O
44 O

firstWord I-ORG
21 O
10 O
1 O
10 O
_RARE_ O
_RARE_ O
_RARE_ O
42 O

St I-ORG
initCap I-ORG
21 O
9 O
0 O
12 O
_RARE_ O
_RARE_ O
_RARE_ O
36 O

firstWord I-ORG
21 O
8 O
0 O
13 O
_RARE_ O
_RARE_ O
_RARE_ O
32 O

firstWord I-ORG
21 O
8 O
0 O
13 O
_RARE_ O
_RARE_ O
_RARE_ O
32 O

Melbourne I-ORG
21 O
7 O
0 O
14 O
_RARE_ O
_RARE_ O
_RARE_ O
28 O

firstWord I-ORG
21 O
6 O
0 O
15 O
_RARE_ O
_RARE_ O
_RARE_ O
24 O

firstWord I-ORG
21 O
5 O
1 O
15 O
_RARE_ O
_RARE_ O
_RARE_ O
22 O

firstWord I-ORG
21 O
1 O
0 O
20 O
_RARE_ O
_RARE_ O
_RARE_ O
4 O

-- O
Sydney I-ORG
Newsroom I-ORG
61-2 O
9373-1800 O

Rugby O
_RARE_ I-MISC
rugby O
league O
results O
. O

SYDNEY I-LOC
1996-08-26 O

Results O
of O
Australian I-MISC
rugby O
league O
matches O
played O
at O
the O
weekend O
. O

Played O
Sunday O
: O

Sydney I-ORG
initCap I-ORG
17 O
South I-ORG
Queensland I-ORG
16 O
Brisbane I-ORG
38 O
Gold I-ORG
Coast I-ORG
10 O

North I-ORG
Sydney I-ORG
46 O
South I-ORG
Sydney I-ORG
4 O

firstWord I-ORG
42 O
initCap I-ORG
2 O

St I-ORG
George I-ORG
20 O
North I-ORG
Queensland I-ORG
24 O

firstWord I-ORG
42 O
Western I-ORG
initCap I-ORG
12 O

Played O
Saturday O
: O

firstWord I-ORG
14 O
Sydney I-ORG
Tigers I-ORG
26 O

Newcastle I-ORG
24 O
Western I-ORG
Reds I-ORG
20 O

Played O
Friday O
: O

Canberra I-ORG
30 O
Auckland I-ORG
6 O

-- O
Sydney I-ORG
Newsroom I-ORG
61-2 O
9373-1800 O

South I-LOC
Africa I-LOC
yet O
to O
hear O
from O
apartheid O
lowercase O
. O

Anton I-PER
Ferreira I-PER

firstWord I-LOC
initCap I-LOC
1996-08-25 O

South I-LOC
Africa I-LOC
's O
truth O
commission O
begins O
lowercase O
lowercase O
this O
week O
in O
a O
bid O
to O
lowercase O
lowercase O
the O
political O
lowercase O
and O
find O
the O
lowercase O
figures O
who O
have O
the O
blood O
of O
the O
country O
's O
race O
war O
on O
their O
hands O
. O

firstWord O
of O
the O
major O
parties O
involved O
, O
from O
right-wing O
lowercase O
to O
radical O
lowercase O
, O
appeared O
before O
initCap O
initCap I-PER
initCap I-PER
's O
initCap I-ORG
and I-ORG
initCap I-ORG
Commission I-ORG
last O
week O
to O
paint O
the O
lowercase O
picture O
of O
their O
actions O
for O
or O
against O
apartheid O
. O

Most O
, O
including O
former O
president O
initCap I-PER
de I-PER
initCap I-PER
and O
African I-ORG
National I-ORG
Congress I-ORG
Deputy O
President O
initCap I-PER
initCap I-PER
, O
offered O
lowercase O
for O
any O
mistakes O
they O
had O
made O
and O
accepted O
lowercase O
lowercase O
for O
the O
actions O
of O
their O
foot O
soldiers O
. O

But O
none O
named O
those O
guilty O
of O
ordering O
or O
carrying O
out O
any O
of O
the O
gross O
violations O
of O
human O
rights O
which O
initCap I-PER
is O
investigating O
. O

Human O
rights O
lawyer O
Brian I-PER
initCap I-PER
said O
the O
lowercase O
last O
week O
were O
not O
intended O
as O
a O
form O
of O
lowercase O
and O
that O
those O
who O
lowercase O
committed O
lowercase O
during O
apartheid O
would O
lowercase O
only O
before O
a O
lowercase O
arm O
of O
the O
commission O
, O
the O
amnesty O
committee O
. O

" O
I O
do O
n't O
think O
one O
should O
have O
expected O
more O
than O
what O
one O
got O
, O
" O
he O
said O
. O
" O

That O
was O
not O
the O
amnesty O
committee O
where O
lowercase O
are O
expected O
to O
open O
their O
lowercase O
and O
lowercase O
and O
to O
tell O
it O
all O
. O
" O

The O
commission O
, O
which O
has O
the O
power O
to O
lowercase O
amnesty O
to O
those O
who O
lowercase O
to O
abuses O
, O
has O
begun O
hearing O
the O
lowercase O
from O
people O
already O
in O
jail O
for O
their O
lowercase O
. O

But O
others O
, O
such O
as O
lowercase O
secret O
police O
lowercase O
leader O
initCap I-PER
initCap I-PER
, O
have O
yet O
to O
lowercase O
. O

firstWord I-PER
's O
deputy O
chairman O
, O
Alex I-PER
initCap I-PER
, O
told O
reporters O
the O
commission O
would O
begin O
lowercase O
lowercase O
to O
suspects O
who O
lowercase O
to O
appear O
lowercase O
some O
time O
this O
week O
. O

He O
added O
that O
former O
lowercase O
apartheid O
president O
initCap I-PER
initCap I-PER
could O
be O
among O
those O
called O
. O

But O
initCap I-PER
, O
who O
is O
lowercase O
several O
people O
lowercase O
as O
lowercase O
, O
said O
this O
was O
not O
the O
best O
way O
to O
achieve O
the O
commission O
's O
aims O
. O

" O
A O
person O
can O
be O
forced O
to O
appear O
, O
but O
the O
only O
way O
one O
is O
going O
to O
get O
to O
the O
truth O
in O
its O
lowercase O
is O
if O
people O
feel O
it O
is O
a O
good O
idea O
to O
go O
to O
the O
amnesty O
committee O
. O

At O
the O
moment O
this O
is O
not O
the O
case O
. O
" O

He O
lowercase O
initCap I-PER
, O
who O
was O
charged O
with O
murder O
after O
lowercase O
in O
media O
lowercase O
to O
lowercase O
lowercase O
. O

His O
trial O
is O
due O
to O
start O
in O
December O
but O
the O
truth O
commission O
intends O
to O
decide O
on O
his O
amnesty O
lowercase O
before O
that O
. O

firstWord I-PER
said O
the O
law O
had O
to O
be O
changed O
so O
all O
judicial O
lowercase O
were O
lowercase O
suspended O
for O
those O
who O
lowercase O
the O
truth O
commission O
. O

Last O
week O
's O
lowercase O
to O
the O
commission O
by O
the O
initCap I-ORG
, O
de I-PER
initCap I-PER
's O
National I-ORG
Party I-ORG
and O
the O
right-wing O
initCap I-ORG
Front I-ORG
of O
General O
initCap I-PER
initCap I-PER
left O
many O
South I-MISC
initCap I-MISC
lowercase O
. O

firstWord I-PER
said O
the O
picture O
was O
lowercase O
because O
officers O
of O
the O
lowercase O
security O
forces O
had O
yet O
to O
make O
their O
scheduled O
, O
lowercase O
lowercase O
, O
but O
one O
black O
lowercase O
to O
a O
radio O
talk O
show O
declared O
: O

" O
This O
whole O
thing O
is O
lowercase O
lowercase O
, O
it O
does O
n't O
help O
us O
at O
all O
. O

What O
the O
people O
expect O
is O
to O
have O
houses O
, O
to O
have O
jobs O
. O
" O

firstWord O
scientist O
initCap I-PER
initCap I-PER
said O
he O
lowercase O
that O
the O
National I-ORG
Party I-ORG
, O
which O
lowercase O
apartheid O
in O
1948 O
and O
began O
lowercase O
it O
in O
1990 O
, O
felt O
it O
carried O
a O
lowercase O
of O
lowercase O
and O
needed O
to O
be O
lowercase O
through O
the O
commission O
. O

" O
initCap O
I O
have O
some O
lowercase O
about O
lowercase O
some O
form O
of O
lowercase O
. O

One O
has O
to O
feel O
a O
bit O
guilty O
to O
feel O
the O
need O
for O
lowercase O
lowercase O
to O
a O
lowercase O
lowercase O
, O
" O
he O
said O
. O

firstWord O
Tom I-PER
initCap I-PER
of O
the O
University I-ORG
of I-ORG
the I-ORG
initCap I-ORG
lowercase O
, O
saying O
: O

" O
In O
the O
lowercase O
, O
in O
the O
lowercase O
, O
in O
the O
lowercase O
that O
white O
South I-MISC
initCap I-MISC
express O
about O
the O
commission O
, O
I O
think O
there O
's O
a O
lowercase O
lowercase O
, O
and O
I O
think O
that O
's O
lowercase O
. O

firstWord O
is O
lowercase O
lowercase O
. O
" O

Moslem I-MISC
refugees O
seek O
to O
vote O
in O
initCap I-MISC
town O
. O

firstWord I-PER
initCap I-PER

firstWord I-LOC
, O
Bosnia I-LOC
1996-08-25 O

Thousands O
of O
Moslem I-MISC
refugees O
lowercase O
Bosnia I-LOC
's O
elections O
as O
a O
lowercase O
on O
Sunday O
because O
Serb I-MISC
lowercase O
would O
be O
able O
to O
vote O
in O
their O
old O
home O
town O
, O
lowercase O
lowercase O
of O
the O
country O
. O

They O
said O
they O
were O
ready O
to O
force O
their O
way O
back O
across O
lowercase O
ethnic O
lines O
to O
initCap I-MISC
Doboj I-LOC
, O
one O
of O
several O
towns O
where O
NATO I-ORG
troops O
fear O
violence O
involving O
refugees O
determined O
to O
vote O
where O
they O
once O
lived O
. O

The O
refugees O
, O
lowercase O
in O
initCap I-LOC
on O
government O
territory O
two O
km O
from O
Doboj I-LOC
in O
northeast O
Bosnia I-LOC
, O
lowercase O
lowercase O
calling O
the O
polls O
a O
lowercase O
staged O
by O
the O
United I-ORG
Nations I-ORG
and O
the O
European I-ORG
Union I-ORG
. O
" O

We O
demand O
to O
vote O
in O
Doboj I-LOC
, O
" O
other O
lowercase O
said O
. O

Bosnia I-LOC
's O
initCap I-MISC
central O
government O
and O
many O
lowercase O
Moslems I-MISC
are O
lowercase O
by O
a O
key O
lowercase O
of O
the O
initCap I-MISC
September O
14 O
elections O
allowing O
people O
to O
vote O
in O
lowercase O
" O
new O
places O
of O
residence O
. O
" O

As O
a O
result O
, O
separatist O
Serb I-MISC
authorities O
have O
packed O
former O
Moslem I-MISC
majority O
towns O
with O
refugees O
of O
their O
own O
or O
registered O
other O
Serbs I-MISC
to O
vote O
there O
. O

firstWord O
say O
that O
what O
was O
lowercase O
as O
an O
electoral O
process O
to O
lowercase O
Bosnia I-LOC
as O
a O
single O
, O
lowercase O
state O
is O
lowercase O
up O
as O
a O
referendum O
on O
lowercase O
, O
de O
lowercase O
or O
de O
lowercase O
. O

" O
Only O
our O
lowercase O
presence O
in O
Doboj I-LOC
will O
mean O
that O
the O
Dayton I-LOC
peace O
treaty O
has O
lowercase O
been O
lowercase O
, O
" O
initCap I-PER
initCap I-PER
initCap I-PER
, O
Doboj I-LOC
's O
Islamic I-MISC
lowercase O
, O
told O
the O
refugees O
. O

" O
The O
main O
point O
of O
this O
rally O
is O
to O
lowercase O
to O
the O
world O
powers O
what O
lowercase O
they O
brought O
lowercase O
us O
, O
" O
said O
initCap I-PER
initCap I-PER
, O
head O
of O
Doboj I-LOC
lowercase O
. O

" O
initCap O
lowercase O
Serbs I-MISC
who O
came O
from O
elsewhere O
to O
Doboj I-LOC
will O
vote O
there O
. O

firstWord O
can O
we O
then O
expect O
the O
lowercase O
of O
Bosnia I-LOC
? O

But O
no O
one O
will O
stop O
us O
from O
returning O
to O
our O
homes O
. O
" O

firstWord I-PER
initCap I-PER
, O
a O
government O
refugee O
official O
, O
said O
: O
" O
We O
want O
to O
vote O
where O
we O
were O
thrown O
out O
from O
. O

This O
is O
a O
protest O
of O
warning O
and O
the O
next O
step O
is O
entering O
our O
town O
using O
all O
means O
possible O
, O
so O
let O
them O
lowercase O
. O
" O

Bosnian I-MISC
initCap O
President O
initCap I-PER
initCap I-PER
, O
a O
Moslem I-MISC
, O
told O
the O
refugees O
: O
" O
We O
have O
a O
message O
for O
the O
Serbs I-MISC
who O
are O
now O
in O
our O
homes O
not O
to O
plan O
the O
future O
of O
their O
children O
there O
because O
there O
will O
be O
no O
good O
lowercase O
in O
that O
. O
" O

To O
lowercase O
lowercase O
, O
he O
added O
: O
" O
We O
will O
enter O
Doboj I-LOC
, O
lowercase O
the O
Doboj I-LOC
lowercase O
and O
ensure O
free O
movement O
for O
all O
. O

We O
have O
to O
enter O
Doboj I-LOC
to O
free O
the O
Serbs I-MISC
from O
their O
own O
( O
separatist O
) O
politics O
. O
" O

The O
Dayton I-LOC
peace O
accords O
lowercase O
refugees O
the O
right O
to O
return O
to O
their O
homes O
and O
lowercase O
freedom O
of O
movement O
across O
ethnic O
lines O
. O

But O
local O
police O
, O
controlled O
by O
nationalist O
parties O
in O
Moslem I-MISC
, O
Serb I-MISC
and O
initCap I-MISC
sectors O
of O
Bosnia I-LOC
, O
and O
civilian O
lowercase O
have O
turned O
ceasefire O
lines O
into O
lowercase O
lowercase O
lowercase O
. O

The O
majority O
of O
refugees O
from O
Bosnia I-LOC
's O
_RARE_ O
war O
are O
Moslems I-MISC
from O
the O
initCap I-MISC
north O
and O
east O
. O

firstWord I-MISC
peace O
troops O
lowercase O
up O
their O
presence O
in O
the O
Doboj I-LOC
area O
on O
Sunday O
to O
lowercase O
any O
lowercase O
lowercase O
attempt O
by O
the O
refugees O
to O
cross O
the O
initCap I-LOC
initCap I-LOC
initCap I-LOC
into O
Doboj I-LOC
. O

But O
the O
crowd O
lowercase O
without O
incident O
. O

Moslems I-MISC
and O
Serbs I-MISC
have O
lowercase O
several O
times O
along O
the O
line O
in O
the O
past O
when O
Moslem I-MISC
refugees O
tried O
to O
surge O
into O
the O
town O
. O

Eight O
killed O
in O
Moscow I-LOC
lowercase O
lowercase O
. O

MOSCOW I-LOC
1996-08-25 O

Eight O
people O
died O
on O
Sunday O
in O
a O
lowercase O
at O
a O
Moscow I-LOC
lowercase O
which O
the O
fire O
service O
said O
might O
have O
been O
started O
lowercase O
, O
Interfax I-ORG
news O
agency O
said O
. O

The O
number O
of O
lowercase O
has O
lowercase O
in O
Moscow I-LOC
since O
the O
lowercase O
of O
lowercase O
. O

The O
mayor O
has O
said O
he O
wants O
to O
cut O
their O
number O
to O
five O
as O
part O
of O
a O
war O
against O
organised O
crime O
. O

President O
Boris I-PER
Yeltsin I-PER
signed O
a O
decree O
on O
fighting O
crime O
in O
July O
and O
handed O
lowercase O
powers O
to O
security O
chief O
Alexander I-PER
Lebed I-PER
, O
currently O
lowercase O
in O
making O
peace O
in O
lowercase O
Chechnya I-LOC
. O

Russian I-MISC
troops O
start O
pullout O
, O
but O
not O
in O
Grozny I-LOC
. O

firstWord I-LOC
, O
Russia I-LOC
1996-08-25 O

Russian I-MISC
troops O
began O
to O
pull O
out O
from O
southern O
Chechnya I-LOC
on O
Sunday O
under O
a O
ceasefire O
agreement O
between O
Russian I-MISC
security O
chief O
Alexander I-PER
Lebed I-PER
and O
rebel O
leaders O
. O

But O
in O
the O
capital O
Grozny I-LOC
, O
the O
commander O
of O
Russian I-MISC
Interior O
Ministry O
forces O
in O
Chechnya I-LOC
, O
General O
initCap I-PER
initCap I-PER
, O
told O
Interfax I-ORG
news O
agency O
he O
was O
lowercase O
a O
pullout O
of O
troops O
there O
after O
a O
group O
of O
Chechens I-MISC
lowercase O
an O
lowercase O
column O
. O

Reuters I-ORG
lowercase O
initCap I-PER
initCap I-PER
said O
a O
column O
of O
around O
40 O
vehicles O
, O
including O
tanks O
, O
lowercase O
personnel O
lowercase O
, O
artillery O
lowercase O
and O
lowercase O
, O
lowercase O
by O
Chechen I-MISC
rebels O
, O
pulled O
out O
of O
the O
village O
of O
initCap I-LOC
towards O
the O
border O
, O
around O
50 O
km O
( O
31 O
miles O
) O
to O
the O
north O
. O

In O
Grozny I-LOC
, O
initCap I-PER
told O
Interfax I-ORG
he O
was O
lowercase O
the O
pullout O
of O
troops O
from O
the O
capital O
until O
weapons O
seized O
by O
the O
Chechens I-MISC
were O
returned O
. O

Chechen I-MISC
rebel O
spokesman O
initCap I-PER
initCap I-PER
confirmed O
the O
weapons O
had O
been O
seized O
but O
that O
it O
was O
a O
lowercase O
group O
of O
Chechens I-MISC
. O

He O
said O
later O
that O
the O
rebels O
had O
handed O
them O
over O
. O

The O
pullout O
of O
the O
Russian I-MISC
troops O
is O
a O
key O
lowercase O
of O
the O
peace O
plan O
lowercase O
by O
Lebed I-PER
, O
which O
aims O
to O
end O
the O
lowercase O
Chechnya I-LOC
conflict O
. O

firstWord O
Mexican I-MISC
armed O
group O
says O
troops O
in O
capital O
. O

MEXICO I-LOC
CITY I-LOC
1996-08-25 O

The O
leftist O
initCap I-ORG
Revolutionary I-ORG
Army I-ORG
( O
EPR I-ORG
) O
in O
a O
published O
report O
on O
Sunday O
said O
it O
lowercase O
throughout O
Mexico I-LOC
, O
including O
the O
capital O
, O
and O
denied O
government O
lowercase O
it O
was O
isolated O
to O
one O
state O
. O

firstWord O
" O
initCap I-PER
" O
and O
" O
initCap I-PER
" O
, O
lowercase O
by O
a O
dozen O
EPR I-ORG
lowercase O
, O
said O
in O
an O
interview O
with O
La I-ORG
initCap I-ORG
outside O
Mexico I-LOC
City I-LOC
that O
the O
armed O
group O
was O
committed O
to O
lowercase O
the O
government O
. O

" O
They O
( O
government O
officials O
) O
want O
to O
present O
us O
before O
public O
opinion O
as O
a O
local O
problem O
, O
as O
just O
being O
from O
Guerrero I-LOC
and O
as O
lowercase O
lowercase O
, O
" O
Commander O
initCap I-PER
told O
La I-ORG
initCap I-ORG
. O

They O
said O
the O
initCap I-ORG
, O
whose O
fighters O
first O
appeared O
lowercase O
military O
lowercase O
and O
lowercase O
assault O
lowercase O
in O
the O
lowercase O
state O
of O
Guerrero I-LOC
on O
June O
28 O
, O
had O
a O
lowercase O
membership O
, O
but O
this O
could O
not O
be O
confirmed O
lowercase O
. O

La I-ORG
initCap I-ORG
also O
reported O
on O
Sunday O
that O
the O
Mexican I-ORG
Army I-ORG
has O
lowercase O
a O
lowercase O
, O
EPR I-ORG
lowercase O
lowercase O
guerrilla O
lowercase O
and O
lowercase O
. O

It O
quoted O
the O
lowercase O
as O
saying O
: O
" O
The O
lowercase O
of O
the O
initCap O
initCap O
on O
War O
is O
to O
provide O
for O
lowercase O
of O
the O
EPR I-ORG
lowercase O
military O
lowercase O
for O
the O
armed O
conflict O
against O
the O
police O
and O
military O
lowercase O
of O
the O
lowercase O
. O
" O

It O
was O
the O
second O
time O
armed O
" O
lowercase O
" O
of O
the O
EPR I-ORG
have O
lowercase O
lowercase O
outside O
Guerrero I-LOC
state O
, O
an O
extremely O
poor O
and O
lowercase O
region O
where O
leftist O
protesters O
often O
have O
lowercase O
lowercase O
with O
authorities O
. O

firstWord O
the O
better O
known O
and O
lowercase O
initCap I-ORG
rebels O
in O
lowercase O
initCap I-LOC
state O
, O
the O
EPR I-ORG
has O
never O
taken O
on O
the O
army O
in O
direct O
lowercase O
, O
according O
to O
official O
reports O
. O

There O
have O
only O
been O
a O
few O
lowercase O
in O
Guerrero I-LOC
in O
which O
a O
lowercase O
of O
police O
, O
soldiers O
and O
civilians O
have O
been O
killed O
or O
injured O
. O

Ten O
people O
lowercase O
down O
in O
northwest O
Colombia I-LOC
. O

BOGOTA I-LOC
, O
Colombia I-LOC
1996-08-25 O

firstWord O
lowercase O
dragged O
10 O
men O
out O
lowercase O
their O
homes O
in O
a O
rural O
area O
of O
Colombia I-LOC
's O
northwest O
province O
of O
initCap I-LOC
and O
shot O
them O
to O
death O
, O
authorities O
said O
on O
Sunday O
. O

Police O
said O
the O
lowercase O
occurred O
on O
Saturday O
morning O
in O
the O
lowercase O
of O
initCap I-LOC
but O
news O
of O
the O
lowercase O
only O
reached O
the O
provincial O
capital O
of O
initCap I-LOC
early O
on O
Sunday O
. O

firstWord I-LOC
is O
only O
20 O
miles O
( O
30 O
km O
) O
west O
of O
initCap I-LOC
, O
but O
there O
are O
no O
roads O
linking O
it O
directly O
to O
the O
city O
. O

Police O
initially O
said O
leftist O
Revolutionary I-ORG
Armed I-ORG
initCap I-ORG
of I-ORG
Colombia I-ORG
( O
initCap I-ORG
) O
rebels O
were O
prime O
suspects O
in O
the O
lowercase O
. O

But O
lowercase O
of O
the O
left O
and O
right O
have O
killed O
with O
lowercase O
across O
initCap I-LOC
for O
years O
, O
and O
there O
were O
lowercase O
reports O
that O
the O
latest O
lowercase O
was O
the O
work O
of O
a O
right-wing O
lowercase O
group O
. O

Port O
of O
initCap I-LOC
year O
profit O
lowercase O
. O

WELLINGTON I-LOC
1996-08-26 O

Year O
to O
June O
30 O
. O

( O
million O
initCap I-MISC
unless O
stated O
) O

Net O
profit O
_RARE_ O
vs O
_RARE_ O

Two O
Thai I-MISC
border O
police O
wounded O
by O
initCap I-LOC
lowercase O
. O

firstWord I-LOC
initCap I-LOC
, O
Thailand I-LOC
1996-08-25 O

Two O
Thai I-MISC
border O
policemen O
were O
seriously O
wounded O
on O
Sunday O
when O
members O
of O
a O
initCap I-MISC
rebel O
lowercase O
faction O
lowercase O
their O
lowercase O
in O
northwest O
Thailand I-LOC
, O
security O
officers O
said O
. O

The O
two O
were O
wounded O
in O
the O
early O
hours O
of O
Sunday O
when O
some O
30 O
members O
of O
the O
Democratic I-ORG
initCap I-ORG
initCap I-ORG
Army I-ORG
( O
initCap I-ORG
) O
lowercase O
their O
lowercase O
on O
the O
Thai I-MISC
side O
of O
the O
border O
with O
initCap I-LOC
, O
to O
the O
north O
of O
the O
town O
of O
initCap I-LOC
initCap I-LOC
. O

The O
Thai I-MISC
army O
commander O
in O
the O
area O
, O
initCap O
initCap I-PER
initCap I-PER
, O
told O
reporters O
the O
initCap I-ORG
, O
which O
is O
allied O
with O
the O
initCap I-LOC
military O
government O
and O
based O
in O
southeast O
initCap I-LOC
, O
had O
recently O
stepped O
up O
lowercase O
lowercase O
. O

firstWord I-PER
said O
the O
lowercase O
for O
their O
lowercase O
was O
not O
clear O
but O
he O
had O
ordered O
lowercase O
to O
beef O
up O
security O
along O
the O
lowercase O
lowercase O
. O

The O
initCap I-ORG
was O
formed O
in O
late O
1994 O
by O
hundreds O
of O
guerrillas O
who O
split O
from O
the O
_RARE_ I-MISC
initCap I-ORG
National I-ORG
Union I-ORG
( O
initCap I-ORG
) O
and O
allied O
themselves O
with O
initCap I-MISC
government O
army O
, O
their O
former O
lowercase O
. O

firstWord I-ORG
members O
have O
since O
launched O
lowercase O
lowercase O
attacks O
on O
initCap I-MISC
refugee O
camps O
in O
Thailand I-LOC
, O
where O
the O
majority O
of O
lowercase O
are O
initCap I-ORG
supporters O
, O
and O
on O
Thai I-MISC
lowercase O
and O
police O
posts O
near O
the O
border O
. O

Bangkok I-LOC
has O
complained O
to O
initCap I-LOC
about O
the O
lowercase O
but O
initCap I-MISC
military O
authorities O
say O
they O
have O
no O
lowercase O
over O
the O
faction O
. O

Thai I-MISC
army O
lowercase O
lowercase O
the O
lowercase O
, O
saying O
they O
have O
evidence O
the O
initCap I-MISC
army O
supplies O
and O
lowercase O
the O
renegade O
ethnic O
minority O
lowercase O
faction O
. O

U.S. I-LOC
initCap I-MISC
lowercase O
fire O
while O
landing O
in O
Israel I-LOC
. O

JERUSALEM I-LOC
1996-08-25 O

A O
U.S. I-LOC
lowercase O
plane O
lowercase O
a O
lowercase O
and O
caught O
fire O
while O
landing O
on O
Sunday O
at O
Israel I-LOC
's O
initCap I-LOC
initCap I-LOC
airport O
, O
an O
airport O
spokesman O
said O
. O

" O
A O
U.S. I-LOC
initCap I-MISC
military O
plane O
while O
landing O
at O
initCap I-LOC
initCap I-LOC
airport O
lowercase O
a O
lowercase O
and O
a O
fire O
broke O
out O
, O
" O
said O
spokesman O
initCap I-PER
initCap I-PER
, O
adding O
that O
the O
two O
lowercase O
on O
board O
were O
not O
injured O
. O

" O
initCap O
officials O
declared O
an O
emergency O
situation O
at O
the O
highest O
level O
and O
the O
fire O
lowercase O
put O
out O
the O
lowercase O
while O
the O
plane O
was O
landing O
, O
" O
he O
said O
. O

Egypt I-LOC
hopes O
lowercase O
will O
reveal O
lowercase O
of O
lowercase O
. O

CAIRO I-LOC
1996-08-25 O

firstWord O
in O
Egypt I-LOC
have O
found O
lowercase O
used O
by O
ancient O
initCap I-MISC
in O
lowercase O
lowercase O
that O
they O
say O
may O
reveal O
the O
lowercase O
of O
lowercase O
. O

firstWord I-PER
initCap I-PER
, O
director O
of O
the O
Egyptian I-MISC
initCap O
, O
told O
Reuters I-ORG
television O
a O
U.S. I-LOC
team O
found O
the O
lowercase O
, O
some O
of O
which O
lowercase O
human O
lowercase O
, O
in O
a O
lowercase O
built O
into O
the O
lowercase O
while O
lowercase O
in O
initCap I-LOC
, O
a O
village O
40 O
km O
( O
25 O
miles O
) O
south O
of O
Cairo I-LOC
. O

firstWord I-LOC
is O
the O
site O
of O
Egypt I-LOC
's O
second O
largest O
lowercase O
, O
built O
for O
the O
lowercase O
initCap I-PER
more O
than O
_RARE_ O
years O
ago O
. O

firstWord I-PER
said O
the O
team O
-- O
from O
New I-LOC
York I-LOC
's O
initCap I-LOC
initCap I-LOC
-- O
found O
four O
initCap I-MISC
lowercase O
and O
two O
lowercase O
lowercase O
in O
the O
lowercase O
, O
which O
lowercase O
to O
an O
lowercase O
person O
who O
lived O
during O
the O
12th I-MISC
initCap I-MISC
( O
_RARE_ O
initCap I-MISC
) O
in O
the O
Middle I-LOC
Kingdom I-LOC
. O

" O
This O
finding O
is O
important O
because O
one O
of O
the O
lowercase O
still O
lowercase O
lowercase O
and O
materials O
used O
in O
the O
lowercase O
of O
lowercase O
and O
the O
lowercase O
of O
the O
lowercase O
and O
all O
the O
things O
which O
were O
in O
the O
lowercase O
of O
a O
person O
we O
have O
not O
identified O
yet O
, O
" O
initCap I-PER
said O
. O

" O
We O
hope O
that O
the O
lowercase O
of O
such O
lowercase O
and O
lowercase O
will O
reveal O
some O
lowercase O
of O
the O
lowercase O
process O
and O
materials O
used O
in O
this O
process O
, O
" O
he O
added O
. O

Saudi I-LOC
Arabia I-LOC
lowercase O
Pakistani I-MISC
man O
. O

DUBAI I-LOC
1996-08-25 O

Saudi I-LOC
Arabia I-LOC
executed O
on O
Sunday O
a O
Pakistani I-MISC
man O
accused O
of O
belonging O
to O
an O
armed O
lowercase O
of O
lowercase O
, O
Saudi I-MISC
television O
reported O
. O

It O
quoted O
an O
Interior I-ORG
Ministry I-ORG
statement O
as O
saying O
initCap I-PER
initCap I-PER
initCap I-PER
initCap I-PER
was O
executed O
in O
initCap I-LOC
. O

He O
was O
the O
26th O
person O
executed O
this O
year O
in O
the O
kingdom O
. O

Saudi I-LOC
Arabia I-LOC
lowercase O
convicted O
drug O
lowercase O
, O
lowercase O
, O
lowercase O
and O
other O
lowercase O
. O

PRESS O
DIGEST O
- O
Jordan I-LOC
- O
Aug O
25 O
. O

firstWord I-LOC
1996-08-25 O

These O
are O
some O
of O
the O
leading O
stories O
in O
the O
Jordanian I-MISC
press O
on O
Sunday O
. O

Reuters I-ORG
has O
not O
verified O
these O
stories O
and O
does O
not O
vouch O
for O
their O
accuracy O
. O

firstWord I-ORG
TIMES I-ORG

- O
King O
: O
Jordan I-LOC
is O
entering O
a O
new O
lowercase O
. O

No O
going O
back O
on O
democracy O
; O
attempts O
to O
lowercase O
with O
security O
and O
lowercase O
will O
not O
be O
lowercase O
. O

Information O
Minister O
initCap I-PER
initCap I-PER
says O
there O
is O
evidence O
that O
" O
some O
official O
parties O
in O
Iraq I-LOC
" O
were O
behind O
the O
